timestamp,device_id,src_ip,dst_ip,src_port,dst_port,protocol,bytes,packets,label
2025-01-01T12:01:24,bulb-3,10.0.1.165,192.168.0.19,514,1883,MQTT,1871,2,normal
2025-01-01T12:01:28,camera-2,10.0.2.203,192.168.3.194,828,956,CoAP,1008,331,attack
2025-01-01T12:01:31,sensor-5,10.0.0.54,192.168.0.155,5683,1883,UDP,2403,3,normal
2025-01-01T12:01:34,bulb-3,10.0.2.126,192.168.1.194,766,49,CoAP,969,203,attack
2025-01-01T12:01:35,camera-2,10.0.2.103,192.168.1.38,443,53,UDP,1791,2,normal
2025-01-01T12:01:36,camera-2,10.0.3.97,192.168.1.120,5683,53,MQTT,2465,3,normal
2025-01-01T12:01:38,plug-4,10.0.0.91,192.168.3.234,1883,5683,UDP,3107,3,normal
2025-01-01T12:01:42,plug-4,10.0.3.19,192.168.2.86,978,83,MQTT,1249,332,attack
2025-01-01T12:01:44,bulb-3,10.0.2.17,192.168.0.132,80,1883,UDP,2024,4,normal
2025-01-01T12:01:46,sensor-5,10.0.2.96,192.168.0.207,12345,5683,CoAP,1711,2,normal
2025-01-01T12:01:51,sensor-5,10.0.1.240,192.168.3.86,75,138,CoAP,1087,313,attack
2025-01-01T12:01:55,bulb-3,10.0.0.13,192.168.2.5,443,80,UDP,150634,9518,attack
2025-01-01T12:01:57,camera-2,10.0.2.236,192.168.1.2,443,8080,UDP,2708,4,normal
2025-01-01T12:01:58,camera-2,10.0.3.31,192.168.0.173,443,53,MQTT,2199,4,normal
2025-01-01T12:02:02,bulb-3,10.0.2.163,192.168.2.136,1883,8883,MQTT,1603,1,normal
2025-01-01T12:02:04,sensor-5,10.0.3.71,192.168.2.242,80,8080,MQTT,2540,4,normal
2025-01-01T12:02:09,bulb-3,10.0.2.29,192.168.1.144,12345,5683,CoAP,1648,3,normal
2025-01-01T12:02:11,camera-2,10.0.2.107,192.168.3.109,12345,8883,UDP,2075,4,normal
2025-01-01T12:02:16,bulb-3,10.0.0.200,192.168.2.239,5683,53,UDP,2351,4,normal
2025-01-01T12:02:17,plug-4,10.0.2.62,192.168.3.227,1883,1024,CoAP,2556,6,normal
2025-01-01T12:02:21,plug-4,10.0.1.158,192.168.1.88,443,5683,CoAP,2673,4,normal
2025-01-01T12:02:23,sensor-5,10.0.1.140,192.168.3.128,514,1024,CoAP,2411,5,normal
2025-01-01T12:02:24,camera-2,10.0.2.253,192.168.2.175,80,1883,TCP,2153,3,normal
2025-01-01T12:02:27,sensor-5,10.0.0.159,192.168.0.212,80,169,UDP,876,101,attack
2025-01-01T12:02:29,camera-2,10.0.2.37,192.168.0.120,12345,1024,CoAP,2718,3,normal
2025-01-01T12:02:34,bulb-3,10.0.3.220,192.168.2.172,582,66,TCP,1442,164,attack
2025-01-01T12:02:36,plug-4,10.0.3.109,192.168.1.205,1883,5683,MQTT,2635,3,normal
2025-01-01T12:02:39,bulb-3,10.0.0.39,192.168.0.116,19,80,CoAP,90689,5602,attack
2025-01-01T12:02:41,camera-2,10.0.3.106,192.168.0.240,514,8080,MQTT,2377,3,normal
2025-01-01T12:02:46,sensor-5,10.0.2.42,192.168.3.51,514,1024,UDP,1694,1,normal
2025-01-01T12:02:49,thermostat-1,10.0.2.117,192.168.1.210,950,815,MQTT,582,304,attack
2025-01-01T12:02:52,plug-4,10.0.3.226,192.168.2.39,5683,1024,UDP,2998,3,normal
2025-01-01T12:02:53,camera-2,10.0.1.108,192.168.0.199,443,53,CoAP,2332,2,normal
2025-01-01T12:02:54,bulb-3,10.0.1.39,192.168.2.176,12345,1883,MQTT,2202,2,normal
2025-01-01T12:02:59,bulb-3,10.0.3.248,192.168.2.139,514,1024,UDP,2460,3,normal
2025-01-01T12:03:03,thermostat-1,10.0.3.236,192.168.1.238,5683,8080,TCP,1830,2,normal
2025-01-01T12:03:06,sensor-5,10.0.1.173,192.168.2.103,514,1024,MQTT,2608,4,normal
2025-01-01T12:03:09,thermostat-1,10.0.0.247,192.168.0.207,80,8080,TCP,2430,4,normal
2025-01-01T12:03:12,sensor-5,10.0.2.198,192.168.0.129,514,53,CoAP,3030,7,normal
2025-01-01T12:03:17,camera-2,10.0.2.47,192.168.1.5,5683,8883,MQTT,2445,2,normal
2025-01-01T12:03:21,thermostat-1,10.0.1.240,192.168.2.45,80,1024,UDP,1527,1,normal
2025-01-01T12:03:24,bulb-3,10.0.0.21,192.168.1.225,1883,5683,CoAP,2368,5,normal
2025-01-01T12:03:25,thermostat-1,10.0.0.197,192.168.3.88,1883,1883,TCP,2529,3,normal
2025-01-01T12:03:26,sensor-5,10.0.0.92,192.168.1.101,80,5683,CoAP,1842,2,normal
2025-01-01T12:03:28,sensor-5,10.0.0.43,192.168.1.89,12345,1024,TCP,2268,2,normal
2025-01-01T12:03:30,sensor-5,10.0.3.204,192.168.3.28,80,5683,UDP,1398,1,normal
2025-01-01T12:03:35,plug-4,10.0.3.101,192.168.2.166,465,1013,UDP,1400,84,attack
2025-01-01T12:03:38,camera-2,10.0.2.6,192.168.2.168,80,8883,TCP,2421,3,normal
2025-01-01T12:03:41,plug-4,10.0.0.153,192.168.1.123,80,8883,TCP,3081,6,normal
2025-01-01T12:03:45,sensor-5,10.0.2.64,192.168.2.139,80,53,MQTT,2148,4,normal
2025-01-01T12:03:49,bulb-3,10.0.2.210,192.168.3.41,123,53,TCP,128696,15892,attack
2025-01-01T12:03:52,bulb-3,10.0.3.7,192.168.0.253,514,5683,TCP,2675,4,normal
2025-01-01T12:03:55,bulb-3,10.0.0.26,192.168.2.198,19,443,TCP,187613,14878,attack
2025-01-01T12:03:58,bulb-3,10.0.1.14,192.168.2.81,12345,1024,UDP,2240,3,normal
2025-01-01T12:04:03,sensor-5,10.0.2.234,192.168.2.27,514,8883,TCP,2490,3,normal
2025-01-01T12:04:07,thermostat-1,10.0.0.37,192.168.0.26,1883,5683,CoAP,1832,4,normal
2025-01-01T12:04:12,thermostat-1,10.0.0.69,192.168.1.153,80,443,CoAP,173004,18262,attack
2025-01-01T12:04:17,camera-2,10.0.0.122,192.168.1.188,19,53,UDP,199163,16480,attack
2025-01-01T12:04:19,camera-2,10.0.1.128,192.168.1.17,1883,8883,UDP,2341,3,normal
2025-01-01T12:04:23,camera-2,10.0.2.36,192.168.3.251,12345,5683,CoAP,2297,4,normal
2025-01-01T12:04:28,plug-4,10.0.2.167,192.168.3.2,514,8080,MQTT,2232,2,normal
2025-01-01T12:04:29,plug-4,10.0.0.249,192.168.1.35,12345,1883,MQTT,2849,3,normal
2025-01-01T12:04:30,camera-2,10.0.0.149,192.168.0.168,443,5683,TCP,2228,4,normal
2025-01-01T12:04:32,thermostat-1,10.0.3.38,192.168.1.187,1883,1883,TCP,1696,2,normal
2025-01-01T12:04:33,bulb-3,10.0.1.54,192.168.3.92,514,1883,CoAP,1949,3,normal
2025-01-01T12:04:35,camera-2,10.0.3.120,192.168.1.17,1883,1024,MQTT,2634,4,normal
2025-01-01T12:04:36,plug-4,10.0.3.198,192.168.0.123,1883,1883,UDP,1593,3,normal
2025-01-01T12:04:41,thermostat-1,10.0.1.178,192.168.2.216,443,8080,MQTT,2727,4,normal
2025-01-01T12:04:45,plug-4,10.0.3.100,192.168.1.254,443,53,CoAP,2459,6,normal
2025-01-01T12:04:50,sensor-5,10.0.2.178,192.168.0.71,514,5683,UDP,3152,6,normal
2025-01-01T12:04:55,bulb-3,10.0.1.195,192.168.1.162,1883,5683,TCP,3226,7,normal
2025-01-01T12:04:59,sensor-5,10.0.3.51,192.168.1.29,699,3,TCP,1334,264,attack
2025-01-01T12:05:02,plug-4,10.0.2.26,192.168.3.122,514,8080,MQTT,2686,3,normal
2025-01-01T12:05:07,camera-2,10.0.2.128,192.168.1.112,443,8883,MQTT,2647,4,normal
2025-01-01T12:05:12,thermostat-1,10.0.3.223,192.168.0.54,443,1883,TCP,2402,3,normal
2025-01-01T12:05:16,plug-4,10.0.1.190,192.168.1.57,514,1883,TCP,3267,4,normal
2025-01-01T12:05:19,thermostat-1,10.0.0.89,192.168.1.158,922,429,TCP,446,193,attack
2025-01-01T12:05:20,thermostat-1,10.0.1.170,192.168.0.239,514,5683,UDP,3027,7,normal
2025-01-01T12:05:24,camera-2,10.0.0.111,192.168.2.241,12345,5683,MQTT,2682,5,normal
2025-01-01T12:05:27,plug-4,10.0.0.172,192.168.2.51,80,53,UDP,2578,6,normal
2025-01-01T12:05:29,camera-2,10.0.3.17,192.168.3.59,443,5683,TCP,2270,4,normal
2025-01-01T12:05:34,camera-2,10.0.0.215,192.168.1.123,885,316,UDP,1484,203,attack
2025-01-01T12:05:38,thermostat-1,10.0.1.20,192.168.1.108,19,80,TCP,160193,6778,attack
2025-01-01T12:05:39,plug-4,10.0.2.228,192.168.3.42,12345,53,UDP,2037,3,normal
2025-01-01T12:05:44,sensor-5,10.0.2.68,192.168.1.239,5683,5683,UDP,2702,3,normal
2025-01-01T12:05:45,camera-2,10.0.0.205,192.168.1.232,5683,1024,CoAP,2179,2,normal
2025-01-01T12:05:46,camera-2,10.0.1.15,192.168.1.139,514,53,TCP,1927,2,normal
2025-01-01T12:05:48,camera-2,10.0.0.63,192.168.0.88,12345,8883,TCP,2152,3,normal
2025-01-01T12:05:53,sensor-5,10.0.3.127,192.168.1.37,366,91,MQTT,1324,119,attack
2025-01-01T12:05:55,thermostat-1,10.0.3.44,192.168.2.218,514,5683,CoAP,2875,4,normal
2025-01-01T12:05:58,thermostat-1,10.0.2.44,192.168.0.23,19,80,TCP,56345,19137,attack
2025-01-01T12:06:00,plug-4,10.0.2.16,192.168.0.186,12345,53,TCP,2577,4,normal
2025-01-01T12:06:02,bulb-3,10.0.1.23,192.168.1.155,1883,5683,TCP,2431,4,normal
2025-01-01T12:06:07,sensor-5,10.0.1.213,192.168.2.130,80,1883,CoAP,1844,2,normal
2025-01-01T12:06:12,thermostat-1,10.0.0.171,192.168.2.228,12345,1024,CoAP,2713,6,normal
2025-01-01T12:06:14,plug-4,10.0.2.137,192.168.1.105,514,8883,MQTT,2407,5,normal
2025-01-01T12:06:18,sensor-5,10.0.2.171,192.168.0.95,123,443,CoAP,120624,13383,attack
2025-01-01T12:06:21,camera-2,10.0.3.55,192.168.1.107,5683,1024,CoAP,2235,5,normal
2025-01-01T12:06:26,sensor-5,10.0.1.34,192.168.0.17,80,8883,MQTT,1796,2,normal
2025-01-01T12:06:29,thermostat-1,10.0.0.68,192.168.2.248,12345,53,CoAP,2291,2,normal
2025-01-01T12:06:31,sensor-5,10.0.1.98,192.168.1.137,443,8883,CoAP,2790,3,normal
2025-01-01T12:06:32,plug-4,10.0.1.135,192.168.2.106,514,5683,UDP,2197,3,normal
2025-01-01T12:06:35,camera-2,10.0.0.81,192.168.2.23,443,80,CoAP,146536,16833,attack
2025-01-01T12:06:39,thermostat-1,10.0.1.92,192.168.2.195,514,8080,MQTT,2104,2,normal
2025-01-01T12:06:42,thermostat-1,10.0.1.247,192.168.0.173,383,602,UDP,896,328,attack
2025-01-01T12:06:43,plug-4,10.0.0.199,192.168.1.189,12345,8883,CoAP,2508,3,normal
2025-01-01T12:06:44,bulb-3,10.0.1.121,192.168.0.174,1883,5683,UDP,1530,1,normal
2025-01-01T12:06:47,thermostat-1,10.0.2.51,192.168.2.152,443,1883,TCP,2631,5,normal
2025-01-01T12:06:50,thermostat-1,10.0.0.184,192.168.3.136,80,1024,UDP,2285,2,normal
2025-01-01T12:06:54,thermostat-1,10.0.1.105,192.168.2.59,5683,1883,UDP,2309,3,normal
2025-01-01T12:06:55,plug-4,10.0.3.196,192.168.2.101,12345,8883,TCP,2474,2,normal
2025-01-01T12:06:56,plug-4,10.0.1.55,192.168.0.209,80,1024,CoAP,2415,3,normal
2025-01-01T12:06:57,sensor-5,10.0.3.87,192.168.3.165,19,80,CoAP,194111,7095,attack
2025-01-01T12:07:01,bulb-3,10.0.1.102,192.168.2.158,5683,1024,TCP,1672,1,normal
2025-01-01T12:07:04,camera-2,10.0.2.29,192.168.2.59,12345,53,TCP,2242,4,normal
2025-01-01T12:07:06,plug-4,10.0.3.51,192.168.1.210,12345,1883,MQTT,2442,2,normal
2025-01-01T12:07:08,camera-2,10.0.0.67,192.168.0.180,5683,1024,UDP,2692,4,normal
2025-01-01T12:07:11,camera-2,10.0.0.201,192.168.2.62,80,5683,CoAP,2495,2,normal
2025-01-01T12:07:15,plug-4,10.0.0.243,192.168.1.225,5683,1024,TCP,2121,2,normal
2025-01-01T12:07:16,sensor-5,10.0.0.100,192.168.1.177,12345,1024,MQTT,2278,3,normal
2025-01-01T12:07:20,thermostat-1,10.0.0.211,192.168.3.132,1883,5683,UDP,2501,4,normal
2025-01-01T12:07:25,camera-2,10.0.1.161,192.168.1.253,5683,8080,TCP,2446,3,normal
2025-01-01T12:07:30,bulb-3,10.0.1.89,192.168.2.62,12345,8080,TCP,2554,3,normal
2025-01-01T12:07:34,sensor-5,10.0.2.159,192.168.0.15,443,1883,UDP,2526,4,normal
2025-01-01T12:07:35,bulb-3,10.0.0.207,192.168.2.75,12345,8883,TCP,2201,3,normal
2025-01-01T12:07:40,camera-2,10.0.3.195,192.168.3.198,12345,1883,CoAP,2223,2,normal
2025-01-01T12:07:45,sensor-5,10.0.3.24,192.168.2.39,514,53,MQTT,2577,3,normal
2025-01-01T12:07:50,bulb-3,10.0.2.7,192.168.2.147,12345,1024,UDP,1798,3,normal
2025-01-01T12:07:55,camera-2,10.0.1.200,192.168.3.105,443,5683,UDP,2894,3,normal
2025-01-01T12:08:00,sensor-5,10.0.3.41,192.168.3.165,514,1024,TCP,2781,4,normal
2025-01-01T12:08:01,plug-4,10.0.1.135,192.168.1.85,12345,53,TCP,2144,4,normal
2025-01-01T12:08:06,bulb-3,10.0.2.213,192.168.0.231,12345,1024,UDP,2107,2,normal
2025-01-01T12:08:09,plug-4,10.0.0.142,192.168.1.105,5683,5683,TCP,3156,4,normal
2025-01-01T12:08:14,bulb-3,10.0.3.148,192.168.3.90,1883,1024,UDP,2200,3,normal
2025-01-01T12:08:18,thermostat-1,10.0.1.198,192.168.1.208,514,53,UDP,2756,4,normal
2025-01-01T12:08:23,bulb-3,10.0.3.140,192.168.1.63,443,5683,TCP,2342,4,normal
2025-01-01T12:08:28,bulb-3,10.0.1.2,192.168.0.172,443,8080,MQTT,2219,5,normal
2025-01-01T12:08:33,plug-4,10.0.3.130,192.168.1.21,80,1024,CoAP,2218,5,normal
2025-01-01T12:08:34,camera-2,10.0.0.158,192.168.2.22,80,8080,MQTT,2632,6,normal
2025-01-01T12:08:37,sensor-5,10.0.1.225,192.168.3.166,123,53,MQTT,168787,11681,attack
2025-01-01T12:08:41,camera-2,10.0.3.115,192.168.2.102,19,443,MQTT,123347,9425,attack
2025-01-01T12:08:43,thermostat-1,10.0.3.173,192.168.1.154,514,8080,CoAP,1633,1,normal
2025-01-01T12:08:45,bulb-3,10.0.1.146,192.168.0.198,788,98,TCP,1480,292,attack
2025-01-01T12:08:48,thermostat-1,10.0.1.246,192.168.2.93,443,1024,MQTT,2540,5,normal
2025-01-01T12:08:50,camera-2,10.0.3.4,192.168.1.219,12345,1024,CoAP,2407,5,normal
2025-01-01T12:08:52,thermostat-1,10.0.1.213,192.168.2.35,123,443,UDP,149570,6845,attack
2025-01-01T12:08:56,plug-4,10.0.2.80,192.168.2.153,514,8883,MQTT,2115,3,normal
2025-01-01T12:08:57,camera-2,10.0.0.251,192.168.0.112,5683,5683,MQTT,2482,5,normal
2025-01-01T12:09:00,bulb-3,10.0.0.239,192.168.1.233,5683,8080,UDP,1722,2,normal
2025-01-01T12:09:04,plug-4,10.0.1.165,192.168.0.226,80,1024,UDP,2480,2,normal
2025-01-01T12:09:08,sensor-5,10.0.2.190,192.168.3.202,5683,1883,UDP,2509,3,normal
2025-01-01T12:09:13,plug-4,10.0.1.226,192.168.0.219,443,8883,CoAP,2457,2,normal
2025-01-01T12:09:18,camera-2,10.0.0.128,192.168.3.105,5683,53,MQTT,1994,2,normal
2025-01-01T12:09:19,plug-4,10.0.3.134,192.168.1.222,5683,1883,TCP,2497,4,normal
2025-01-01T12:09:20,bulb-3,10.0.2.85,192.168.1.24,443,1883,CoAP,2137,2,normal
2025-01-01T12:09:24,bulb-3,10.0.0.135,192.168.1.20,830,308,MQTT,414,185,attack
2025-01-01T12:09:29,camera-2,10.0.2.62,192.168.3.161,12345,1024,CoAP,2257,2,normal
2025-01-01T12:09:34,sensor-5,10.0.1.171,192.168.3.251,1883,1024,TCP,2499,2,normal
2025-01-01T12:09:39,bulb-3,10.0.2.218,192.168.0.167,1883,8883,MQTT,2239,3,normal
2025-01-01T12:09:40,bulb-3,10.0.0.93,192.168.1.62,514,8080,CoAP,2948,7,normal
2025-01-01T12:09:45,plug-4,10.0.0.241,192.168.3.72,514,1883,CoAP,2143,4,normal
2025-01-01T12:09:49,thermostat-1,10.0.3.100,192.168.1.221,12345,8883,TCP,2187,3,normal
2025-01-01T12:09:54,sensor-5,10.0.2.134,192.168.1.128,443,1883,CoAP,1720,2,normal
2025-01-01T12:09:55,sensor-5,10.0.0.180,192.168.2.228,443,5683,TCP,2093,2,normal
2025-01-01T12:09:56,bulb-3,10.0.3.147,192.168.0.9,12345,5683,CoAP,2452,4,normal
2025-01-01T12:09:57,camera-2,10.0.3.119,192.168.3.52,1883,1883,UDP,2364,4,normal
2025-01-01T12:09:59,bulb-3,10.0.1.176,192.168.2.204,443,53,MQTT,1939,3,normal
2025-01-01T12:10:03,camera-2,10.0.3.44,192.168.2.22,80,5683,UDP,1474,2,normal
2025-01-01T12:10:06,camera-2,10.0.2.101,192.168.1.249,5683,1883,MQTT,2053,2,normal
2025-01-01T12:10:11,camera-2,10.0.0.59,192.168.0.145,514,5683,UDP,2491,3,normal
2025-01-01T12:10:15,bulb-3,10.0.2.6,192.168.2.195,5683,8883,CoAP,2091,3,normal
2025-01-01T12:10:19,bulb-3,10.0.0.239,192.168.0.235,514,8883,UDP,2641,3,normal
2025-01-01T12:10:23,sensor-5,10.0.1.70,192.168.0.24,514,5683,TCP,2316,4,normal
2025-01-01T12:10:26,camera-2,10.0.0.57,192.168.1.95,1883,1883,TCP,2099,3,normal
2025-01-01T12:10:31,camera-2,10.0.1.206,192.168.3.116,12345,1024,CoAP,2691,3,normal
2025-01-01T12:10:34,thermostat-1,10.0.2.47,192.168.3.100,19,80,MQTT,78601,9644,attack
2025-01-01T12:10:39,sensor-5,10.0.1.195,192.168.3.3,12345,53,TCP,2138,3,normal
2025-01-01T12:10:42,bulb-3,10.0.3.16,192.168.2.223,678,877,MQTT,533,120,attack
2025-01-01T12:10:47,sensor-5,10.0.1.37,192.168.3.182,1883,5683,CoAP,1840,2,normal
2025-01-01T12:10:50,sensor-5,10.0.2.47,192.168.1.79,1883,5683,MQTT,1947,2,normal
2025-01-01T12:10:55,thermostat-1,10.0.0.227,192.168.0.12,80,1883,CoAP,2206,2,normal
2025-01-01T12:10:57,bulb-3,10.0.0.206,192.168.2.224,443,1883,UDP,1596,3,normal
2025-01-01T12:11:00,thermostat-1,10.0.1.176,192.168.0.74,418,872,MQTT,1184,67,attack
2025-01-01T12:11:03,bulb-3,10.0.3.38,192.168.3.248,12345,53,CoAP,1876,3,normal
2025-01-01T12:11:05,plug-4,10.0.1.95,192.168.1.237,514,1024,CoAP,2236,3,normal
2025-01-01T12:11:08,bulb-3,10.0.1.50,192.168.0.34,19,53,TCP,95317,16592,attack
2025-01-01T12:11:10,sensor-5,10.0.0.228,192.168.0.135,121,773,TCP,1478,97,attack
2025-01-01T12:11:12,plug-4,10.0.2.8,192.168.1.198,12345,8080,UDP,1973,3,normal
2025-01-01T12:11:16,plug-4,10.0.3.84,192.168.2.193,1883,8080,TCP,2173,4,normal
2025-01-01T12:11:19,sensor-5,10.0.0.85,192.168.1.160,443,8883,CoAP,2085,4,normal
2025-01-01T12:11:20,sensor-5,10.0.0.142,192.168.1.185,80,8080,CoAP,1867,3,normal
2025-01-01T12:11:24,thermostat-1,10.0.1.115,192.168.1.239,514,1883,UDP,2694,6,normal
2025-01-01T12:11:29,sensor-5,10.0.1.191,192.168.3.227,12345,8883,TCP,2187,3,normal
2025-01-01T12:11:31,thermostat-1,10.0.2.62,192.168.1.62,12345,1024,MQTT,2518,3,normal
2025-01-01T12:11:33,bulb-3,10.0.2.70,192.168.3.33,1883,8883,UDP,2492,3,normal
2025-01-01T12:11:37,plug-4,10.0.1.243,192.168.0.148,5683,5683,CoAP,1536,3,normal
2025-01-01T12:11:40,bulb-3,10.0.3.2,192.168.1.148,5683,8883,CoAP,1807,3,normal
2025-01-01T12:11:42,plug-4,10.0.0.56,192.168.3.183,960,1020,TCP,704,391,attack
2025-01-01T12:11:45,camera-2,10.0.0.36,192.168.2.103,80,53,UDP,1886,4,normal
2025-01-01T12:11:46,sensor-5,10.0.3.134,192.168.3.91,443,53,TCP,119549,17468,attack
2025-01-01T12:11:48,bulb-3,10.0.1.6,192.168.2.252,80,1024,MQTT,2527,4,normal
2025-01-01T12:11:51,camera-2,10.0.0.119,192.168.0.90,12345,5683,TCP,2822,3,normal
2025-01-01T12:11:53,camera-2,10.0.2.171,192.168.0.25,514,8883,TCP,2525,3,normal
2025-01-01T12:11:56,camera-2,10.0.3.122,192.168.0.55,443,1024,UDP,2332,5,normal
2025-01-01T12:12:01,plug-4,10.0.1.31,192.168.1.42,123,53,TCP,154285,5793,attack
2025-01-01T12:12:02,plug-4,10.0.0.99,192.168.3.28,80,1024,UDP,2815,3,normal
2025-01-01T12:12:04,camera-2,10.0.1.238,192.168.1.11,897,510,TCP,478,225,attack
2025-01-01T12:12:07,sensor-5,10.0.3.168,192.168.2.200,28,367,CoAP,626,324,attack
2025-01-01T12:12:12,thermostat-1,10.0.3.162,192.168.1.238,80,80,MQTT,76334,6476,attack
2025-01-01T12:12:15,thermostat-1,10.0.2.98,192.168.1.6,443,8883,MQTT,2480,2,normal
2025-01-01T12:12:20,camera-2,10.0.0.208,192.168.1.185,80,53,MQTT,2671,4,normal
2025-01-01T12:12:25,sensor-5,10.0.3.32,192.168.1.72,80,1883,CoAP,2287,2,normal
2025-01-01T12:12:27,plug-4,10.0.0.68,192.168.0.229,443,1883,MQTT,1916,2,normal
2025-01-01T12:12:29,thermostat-1,10.0.1.124,192.168.1.144,80,53,CoAP,160745,7017,attack
2025-01-01T12:12:33,bulb-3,10.0.3.60,192.168.1.34,873,46,TCP,374,270,attack
2025-01-01T12:12:36,sensor-5,10.0.0.58,192.168.2.10,1883,1883,TCP,2202,3,normal
2025-01-01T12:12:38,thermostat-1,10.0.3.230,192.168.2.161,925,755,MQTT,1216,338,attack
2025-01-01T12:12:39,bulb-3,10.0.3.217,192.168.0.37,443,5683,MQTT,2008,4,normal
2025-01-01T12:12:42,plug-4,10.0.0.11,192.168.1.8,80,1024,TCP,2603,6,normal
2025-01-01T12:12:46,sensor-5,10.0.0.141,192.168.0.134,443,8080,CoAP,1753,3,normal
2025-01-01T12:12:47,bulb-3,10.0.2.182,192.168.0.120,514,1024,UDP,2703,3,normal
2025-01-01T12:12:48,camera-2,10.0.0.250,192.168.0.210,443,5683,CoAP,2012,3,normal
2025-01-01T12:12:51,bulb-3,10.0.1.31,192.168.1.8,443,8080,MQTT,2387,3,normal
2025-01-01T12:12:52,sensor-5,10.0.3.154,192.168.2.129,5683,53,MQTT,1819,3,normal
2025-01-01T12:12:53,camera-2,10.0.1.212,192.168.3.238,411,825,TCP,607,393,attack
2025-01-01T12:12:56,plug-4,10.0.0.136,192.168.1.214,80,5683,CoAP,2203,2,normal
2025-01-01T12:12:58,plug-4,10.0.2.249,192.168.2.162,872,206,TCP,1025,262,attack
2025-01-01T12:13:03,thermostat-1,10.0.0.7,192.168.2.151,80,5683,TCP,2806,3,normal
2025-01-01T12:13:05,sensor-5,10.0.2.148,192.168.0.82,12345,53,TCP,2466,3,normal
2025-01-01T12:13:07,thermostat-1,10.0.3.239,192.168.3.202,12345,5683,UDP,2830,4,normal
2025-01-01T12:13:12,sensor-5,10.0.3.177,192.168.0.210,443,8080,UDP,2444,3,normal
2025-01-01T12:13:16,plug-4,10.0.3.75,192.168.0.126,443,1883,MQTT,3000,3,normal
2025-01-01T12:13:20,sensor-5,10.0.1.55,192.168.2.151,1883,8080,UDP,2822,3,normal
2025-01-01T12:13:25,thermostat-1,10.0.3.219,192.168.1.8,1883,1883,CoAP,2352,2,normal
2025-01-01T12:13:27,plug-4,10.0.1.171,192.168.0.163,443,80,CoAP,77706,6458,attack
2025-01-01T12:13:30,thermostat-1,10.0.3.232,192.168.1.231,514,53,TCP,2160,4,normal
2025-01-01T12:13:31,thermostat-1,10.0.0.210,192.168.0.250,1883,53,TCP,2240,3,normal
2025-01-01T12:13:36,plug-4,10.0.3.244,192.168.2.135,443,1024,MQTT,1806,2,normal
2025-01-01T12:13:41,camera-2,10.0.0.209,192.168.0.68,12345,1883,CoAP,2681,3,normal
